"","nb_potential_bs","nb_barrels_pbs","nb_containers_under_200_L_pbs","nb_containers_over_200_L_pbs","nb_wells_pbs","nb_green_plants_pbs","nb_other_plants_pbs","nb_large_volumes_pbs","nb_tires_pbs","nb_small_waste_pbs","nb_big_waste_pbs","nb_watercraft_pbs","nb_buildings_materials_pbs","nb_manholes_pbs","nb_protection_pbs","nb_troughs_pbs","nb_pit_pbs","nb_canals_pbs","nb_gutters_pbs","nb_others_pbs","nb_containers_pbs","nb_plants_pbs","nb_waste_pbs","nb_WMI_pbs","C1B201_mean","C2B201_mean","C3B201_mean","h_vegetation_mean","h_buildings_mean","ndwi_P_mean","ndvi_P_mean","lm_vegetation_ca","lm_vegetation_contig_mn","lm_vegetation_cpland","lm_vegetation_lpi","lm_vegetation_lsi","lm_vegetation_pd","lm_vegetation_shape_mn","lm_buildings_ca","lm_buildings_contig_mn","lm_buildings_cpland","lm_buildings_lpi","lm_buildings_lsi","lm_buildings_pd","lm_buildings_shape_mn","number_buildings","mean_size_buildings"
"377",35,11,10,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,4,24,6,1,0,12.3696459531784,-3.27571441978216,-0.0372262187302113,1.15942153030801,4.57279473360275,0.0902926286674368,0.347311164409888,1.22738392465471,0.426261201679922,58.5500650195059,38.5890767230169,9.33333333333333,3910.75677592108,1.46269732518214,1.17743789630565,0.776446278947655,62.1612466124661,9.92547425474255,8.38532110091743,2887.62575985358,1.45944170521911,39,237.007557692308
"378",287,0,5,3,0,7,0,0,117,7,2,0,3,6,0,0,0,0,129,8,8,7,129,135,25.3621442317963,-5.57572931051254,-5.42609852552414,1.24871684761458,4.51067176382697,0.109584379073534,0.326196756995621,0.906173242162172,0.475463316255342,48.7890797005724,33.6415675913694,9.61458333333333,4083.10445271108,1.51613183582665,1.1379506497832,0.869238310505689,75.8149316508938,49.0361023484052,4.74766355140187,615.140911544241,1.79425734567335,4,1759.49664125
"379",153,10,11,0,1,20,0,0,17,13,0,0,0,22,0,0,0,0,59,0,21,20,30,81,20.6684684753418,-4.96647220849991,-1.13428001105785,0.975340030292823,6.24837361851281,0.089614028913855,0.320263471992034,0.410192026835188,0.410109488124913,38.3268482490272,17.3151750972763,8.61538461538461,11945.6246817025,1.3084800678679,1.64171218875137,0.735540326413478,74.6598639455782,66.2779397473275,6.06201550387597,1218.24033085917,1.50153891999834,21,187.085257428571
"380",349,35,121,5,0,88,0,0,15,60,3,0,0,0,0,6,3,1,4,8,161,88,78,11,9.84679841995239,-4.74365872144699,-1.3634822210297,2.82188806176039,3.95498580309155,0.0949475606045087,0.34780754187764,0.757338975615941,0.461568761857456,46.9968387776607,23.5511064278188,9.68181818181818,8582.68253619665,1.3322886993088,1.40199668208481,0.748455535370949,55.3911806543385,8.81934566145092,10.1176470588235,3566.34224880252,1.41574932208437,57,174.259199245614
"381",52,3,9,0,1,21,0,0,0,12,3,0,1,0,0,1,1,0,0,0,12,21,16,1,12.4071092605591,-0.0299325957894325,1.79666715115309,1.7905720904981,7.5274533385953,0.0561804282262843,0.309067594742917,0.807216410785589,0.433238249206945,56.4508156203658,43.4997528423134,7.46666666666667,5450.83070810947,1.3151031243006,1.1379506497832,0.713845663451503,71.8892393971258,37.1889239397126,5.07476635514019,1493.91364232173,1.34942429529196,13,585.064439538462
"382",47,1,7,0,0,12,0,0,14,6,1,0,3,0,0,0,0,0,0,3,8,12,24,0,3.86190834641457,-3.08268815279007,1.44077947735786,6.87849266430921,5.11574694561812,0.0424130350968183,0.514950639320957,2.11919246548802,0.514798129670174,74.0726793447562,87.0645829410657,6.5958904109589,1321.25800067678,1.42911513827058,0.644958359866609,0.744571234948887,59.3692022263451,31.8491032776747,5.37037037037037,3411.07292640567,1.23809232082693,18,231.3000155
"383",9,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0.995694428682327,-3.5969625711441,-1.34380527958274,2.9679340266933,3.8367896770002,0.0546080518866504,0.464489198671193,1.84386902335156,0.531872999231432,77.6671716078771,75.4598571737719,5.39705882352941,976.208167285211,1.59703730290241,0.727123741519316,0.693432696869252,62.095447065277,43.4448710916072,5.56976744186047,2337.97894763809,1.42579441429265,12,404.271352416667
"384",66,0,2,0,0,49,0,0,3,9,0,0,0,0,0,0,0,0,0,3,2,49,12,0,4.7800372838974,-1.37758713960648,-0.858473405241966,3.04007024380434,5.12570674510887,0.077614524085876,0.445963679971173,1.87738665978556,0.666572555683556,70.9670563230606,29.4155154091392,6.90579710144928,1012.04511606417,1.63027134172105,0.506154705424074,0.700532356072891,57.8408195429472,20.0945626477541,5.43055555555556,4148.92912679839,1.30265908799838,17,178.011350941176
"385",25,1,0,2,0,0,0,0,2,2,17,0,0,0,0,0,1,0,0,0,3,0,21,0,3.31833373755217,-3.24875721335411,0.82182665169239,3.20079896953744,5.88009511234732,0.0636506374952505,0.424281993246079,1.32195154173636,0.505187250522131,62.4811349230305,38.4545728946574,7.95689655172414,2496.30935462695,1.49378590982519,0.804502790260328,0.730805185112776,58.5027268220129,12.0475954387705,6.9,3853.31168210973,1.29560159457783,31,184.552945741935
"386",81,2,0,0,0,8,0,0,0,56,4,1,0,6,0,1,0,0,0,3,2,8,61,7,5.7747078537941,-4.16732877492905,0.630740880966187,5.76885271705743,4.85290105044144,0.0539102838422094,0.515125528328167,2.23730223196975,0.602976335936327,73.7114321383984,83.2530765115035,6.64666666666667,491.663568865055,1.91212651078697,0.342621664270512,0.734116588291575,54.4819557625145,25.7275902211874,4.50847457627119,4669.87399470672,1.21600748029914,12,160.129744333333
"387",4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6.47583201527596,-3.10210034251213,0.469225823879242,1.23643266979721,6.59515764275308,0.0815856500195862,0.398874918815154,1.48475149013009,0.451427577743446,82.6659500134372,85.3533996237571,4,1279.67542893897,1.36415719990323,1.45344976088666,0.776886907497795,85.9769484083425,68.5236004390779,3,688.018276868379,1.35558140912726,9,252.169473888889
"388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0921576321125,-3.60906257480383,-0.753004133701324,0.651067096092559,0.727135924202467,0.186520784874517,0.382348195571825,1.50550050316067,0.433497609644911,65.9687251523986,65.5711635303472,7.95121951219512,2789.76990786949,1.34335673325982,0.181481789572855,0.7746632996633,76.4835164835165,87.9120879120879,1.88372093023256,1653.05841818121,1.31006837436149,1,1594.983639
"389",74,24,29,1,1,1,0,5,0,8,2,0,0,0,0,0,0,0,0,3,54,1,10,0,-4.08444726467133,-1.29916779200236,-0.357272940377394,2.84125176200397,3.63401226769024,0.0207554845381284,0.611231358146539,0.85390169010438,0.460263489078522,65.7476635514019,87.5233644859813,5.70967741935484,2225.08050050556,1.41136575849027,0.601083641508337,0.691608034172299,56.2043795620438,12.8732581287326,5.96153846153846,3160.95775827838,1.38287323871536,29,188.341978758621
"390",43,7,15,0,0,8,0,3,0,9,0,0,0,0,0,0,0,0,0,1,22,8,9,0,6.22895032167435,-2.42023548483849,-0.124175660312176,1.82981312079633,3.60234781729249,0.0627024760730817,0.504240220359358,1.81992785447013,0.359474660941416,74.0407805305854,60.1622451216838,6.19117647058824,1483.57529303605,1.3352634664192,0.732707796583155,0.731392391632019,57.4850299401198,15.5144256940664,7.15116279069767,3548.4814166365,1.40685621545687,32,210.9459751875
"391",13,1,7,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,7.30717658996582,-3.18158704042435,-1.04605991020799,2.22344935790803,3.42848247146797,0.0240932142216794,0.497058567642048,1.67747789962561,0.496741303372011,69.814462416746,47.3120837297812,7.12307692307692,1788.39912029217,1.49610564576406,0.811682289628046,0.720126545489915,54.987714987715,13.1695331695332,7.87912087912088,4065.63016363487,1.38975833428868,39,180.083382282051
"392",23,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,12.2489395141602,-3.74048817157745,-2.09265206754208,2.27824532093085,3.77328577591904,0.0557643517609082,0.4427244130291,1.5182691265641,0.46341814125719,64.8357424441524,52.5098554533509,8.5241935483871,2832.17245530842,1.49027681707261,0.940913278246958,0.732902612995476,58.4569732937685,9.45315811784655,9.25510204081633,4463.74825087508,1.44206713843124,51,133.759461745098
"393",165,12,1,0,2,25,0,1,6,20,2,0,60,2,0,3,0,0,0,31,13,25,88,5,24.5431516170502,0.0718402862548828,-2.69307938218117,1.6109252587848,3.7272613052104,0.0756100734493616,0.459369967628632,1.54859460714724,0.551015886913087,55.0373615047668,25.6892553465602,10.408,2776.71120650567,1.53464952023113,0.895443115584676,0.750015531403287,55.7238307349666,10.7349665924276,7.7578947368421,3797.00278088573,1.33171040780258,33,237.270911484848
"394",35,5,0,0,1,13,0,1,0,9,0,0,0,0,0,2,0,0,0,4,5,13,9,2,7.02517607808113,-2.72693361341953,-0.332145174965262,1.58199157834455,4.70129668491848,0.0584919129284648,0.442813413150259,1.40414955489594,0.545960161733357,64.9332196646775,44.4728616084115,7.95798319327731,2777.48191878964,1.51428352352212,1.00114130072059,0.753151268150029,57.3306772908366,12.4701195219123,8.21782178217822,2896.69400104928,1.52224392705664,58,152.297048568965
"395",38,0,2,0,0,0,0,0,0,4,0,0,30,0,1,0,1,0,0,0,2,0,35,0,10.0063288211823,-0.752766616642475,0.10680265724659,1.34567922615919,3.76004402586884,0.0666133535640127,0.445685212686518,1.5657524448456,0.492943563630182,66.2079510703364,26.7074413863405,7.99206349206349,2235.34698063022,1.49266876805144,0.925357696283571,0.690893593127043,63.1465517241379,12.1120689655172,7.62886597938144,3241.98957013988,1.42719857343191,29,287.33925137931
"396",19,0,5,1,0,9,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6,9,0,3,14.3804819583893,-2.0416808091104,-0.987694099545479,2.44826538452584,3.38611181237183,0.110645251603809,0.537751329296151,1.97873760805029,0.582460853069549,62.7142569066344,35.1885460778383,9.66666666666667,1212.89451933184,1.84015786695603,0.944901889006801,0.717884878262694,59.4343604896581,8.06247361756015,7.59183673469388,4021.58154641243,1.27067616314448,34,232.960997323529
"397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0841166973114,-2.72015398740768,-0.932984240353107,7.72135042493468,3.65854727050652,0.0489175655471439,0.613228905611567,2.45796000516027,0.460868140251018,70.9415584415585,94.9837662337662,8.10191082802548,610.26216734645,1.6393119326231,0.567180450049671,0.744094854578677,56.0478199718706,6.11814345991561,6.60526315789474,4760.38974855982,1.28391825702301,26,185.623898307692
"398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44085144996643,-1.41820549964905,-0.329642048105597,6.79906427142921,0.987755098969353,-0.0194646564970578,0.68906041637063,2.38613649851598,0.516089079319629,82.9096989966555,51.6387959866221,4.52903225806452,209.543754228213,2.09440685646737,0.00917380474763885,0.731884057971015,34.7826086956522,100,1,10900.6026126442,0.998575330138265,1,97.375935
"399",23,0,7,0,0,7,0,1,3,4,0,0,0,0,0,0,1,0,0,0,7,7,7,0,-1.51898401975632,-1.75489455461502,-0.448518462479115,3.20302952716004,3.41776892301784,0.00899521324692278,0.696612324267044,3.51496261127546,0.953532372195104,87.0359859234873,100,3.70744680851064,28.4498047516111,3.71269221175735,0.149572903494112,0.74698974959902,53.3333333333333,30.6666666666667,3.48717948717949,5348.5623486041,1.28045760947791,8,170.176226
"400",74,0,8,0,0,54,0,1,2,1,1,0,0,1,1,0,1,0,0,4,8,54,5,1,14.8115595281124,-2.10786737501621,5.48295080661774,9.62187055055284,3.98319149442043,0.0225645184847152,0.553909892252833,2.35062376467519,0.719942282440119,88.0325920896283,98.0648446783229,2.78571428571429,127.625698552169,1.67299710808857,0.0271225531669322,0.74198717948718,45.5882352941176,76.4705882352941,1.41176470588235,7373.93706149462,1.07820310437401,2,136.351166
"401",4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,2,-0.322937145829201,-2.21239845454693,-0.468494400382042,3.12617596248449,6.40634194108491,0.0476232114934979,0.500502672669487,1.6910445619918,0.566770767264951,72.6757904672015,29.0467201510146,6.45038167938931,1478.37618013766,1.46341634962297,0.354986357625994,0.714019718903359,60,16.2921348314607,4.51666666666667,3662.11256312461,1.31180773198714,9,290.055766
"402",33,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,28,1,0,0.2989282310009,-2.28641092777252,0.488038815557957,6.74736771964774,6.83858979802961,0.0192338570789427,0.496076224871153,2.07330522513199,0.324335874777133,72.1516551193226,90.2424942263279,7.13793103448276,964.643302759571,1.54171624495722,0.728320324747206,0.795072992985719,62.3220153340635,11.1171960569551,6.26744186046512,2746.0444697794,1.39718768103643,18,251.164741888889
"403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68511369824409,-2.83981373906136,0.722513686865568,6.20786327890007,7.27954934160541,0.0447819629224498,0.411987705301669,1.599669100761,0.618430564133354,66.5253180344226,41.9057121476677,7.67716535433071,1375.2844253561,1.70402204503493,0.582736032013008,0.63731402622664,61.9438740588638,15.9479808350445,5.7012987012987,3603.68998077181,1.32378280572376,16,311.3323743125
"404",39,4,15,7,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,6,7,0,12.6845096945763,-1.29160729050636,2.96820211410522,1.69384963767252,4.95073333881108,0.0873306589158659,0.27120120641678,0.531094929686428,0.436871004522391,46.9571750563486,25.3193087903832,7.67123287671233,8284.77124155162,1.2882221740841,1.9237069694721,0.75293818197317,67.2817748289446,15.177275554634,7.57553956834532,1663.4550120064,1.41719477297835,36,373.842584138889
"405",22,1,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,10,11,0,7.83504712581635,-4.065977871418,0.930721178650856,1.02209876152714,3.96445524320029,0.100149260219372,0.318151279866217,0.603716475293438,0.520392496506602,43.1592861863847,16.5234633179114,8.80769230769231,9772.79938754742,1.2509809871362,1.68598576818548,0.769417184832664,62.7868464632127,12.230896616986,7.6030534351145,2075.93685904409,1.35992880098693,38,266.78910781579
"406",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10.3665497303009,-5.13675022125244,1.37413486279547,2.16133164725726,4.15386469712541,0.0878020174711965,0.332016918426593,0.634440975357942,0.331235676927979,54.6540880503145,35.1572327044025,7.675,8669.0491529129,1.24487638211706,1.42074315265595,0.751474397147422,62.0999438517687,11.3980909601348,8.25,2322.72806934241,1.46953862308416,35,240.506812228571
"407",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,10.162735581398,-5.84773337841034,0.31499033421278,1.9765537427129,4.05616298751899,0.0896223612246577,0.316594823382306,0.884227170687547,0.438942106929513,62.5902527075812,42.5992779783394,7.07368421052632,4523.72436925878,1.35438974365181,1.41515909759217,0.755011792281026,57.3562570462232,9.94926719278467,10,3462.50821433233,1.45356568617129,54,164.500439314815
"408",52,3,14,1,1,17,0,0,1,13,0,1,0,0,0,1,0,0,0,0,18,17,15,1,10.258975148201,1.2735475897789,0.177600760012865,2.66904715499258,3.88379437038008,0.0694026919535771,0.393528350673444,1.23257117791238,0.427900438515296,59.5662026545808,20.6863062479767,8.36607142857143,4137.69207928254,1.34213174812295,1.14433242699885,0.762410155721439,51.0979435343325,7.21505751132799,9.01851851851852,4107.19812627028,1.31334314966508,53,171.922612698113
"409",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0294503942132,-2.13505056127906,0.589610949158669,2.86064600533572,3.86797897393207,0.0842385025043692,0.411170073084564,1.08174181395936,0.407415464206712,60.1254149760236,50.202877167097,8.2,4252.40102641796,1.38060933154777,1.10644062478026,0.754435034137624,54.0374909877433,8.03893294881038,8.84905660377358,3795.95606482195,1.37840927157476,46,167.109445130435
"410",29,10,4,0,1,2,0,0,5,5,0,0,0,0,0,0,0,0,0,2,14,2,10,0,8.18153321743011,-3.94954769313335,0.154011353850365,0.84707372751939,3.473327163892,0.12676920432456,0.381756257000656,1.45243091214019,0.477862092669547,63.6538461538462,21.043956043956,8.72727272727273,3029.40398969923,1.50107999131748,0.602679085812222,0.771055348506252,58.5704831237591,16.6776968894772,6.25641025641026,2654.81254894336,1.55031965272707,17,223.158044117647
"411",157,2,8,1,0,26,0,0,54,5,0,0,6,10,0,0,0,0,42,3,11,26,65,52,10.0248008184135,-3.23476731032133,-2.87417308986187,0.914150307222378,4.46477848188844,0.0871186251814092,0.409493972447522,1.60924556831357,0.439993712526213,74.4854946689809,51.4009422266303,6.3515625,2112.79127744504,1.36228583250003,1.21373425422011,0.793842365998828,67.5977653631285,28.8531054880053,6.83783783783784,1647.80716457995,1.59395666076995,19,186.790594368421
"412",149,3,30,0,0,70,0,0,8,6,0,0,1,3,0,2,2,0,24,0,33,70,15,29,13.9956331253052,-6.23632061481476,-3.04686982929707,1.14183991826064,4.54967497938278,0.0850831766830892,0.328164111209516,0.750156624951529,0.443084091817298,50.4255319148936,24.1489361702128,8.72413793103448,7598.41319853478,1.30755949683002,1.41515909759217,0.671833841478642,60.7384441939121,14.4870349492672,8.625,2614.54701898564,1.49937006801785,44,212.315332522727
"413",372,12,118,10,2,156,0,1,8,49,7,0,0,5,0,1,2,1,0,0,140,156,64,7,7.81973987817764,-5.16128945350647,0.309268577024341,2.66274447696818,4.1121945801045,0.0956980452329321,0.301331625564952,0.444507702231917,0.409115031651829,41.3824057450628,13.9138240574506,8.2089552238806,12373.2389166351,1.24117730155069,1.78051584319375,0.731910181604965,55.8691756272401,10.0582437275986,9.95522388059701,3257.48294920893,1.33015631528307,72,178.984409583333
"414",51,0,12,0,0,21,4,0,5,4,1,0,0,0,1,2,0,0,1,0,12,25,11,3,7.45073169469833,-0.847033674566774,1.05020593106747,1.37816869423119,4.71122842311143,0.0909459674486881,0.385998524510979,1.14079669720022,0.486485446213647,60.1958726827562,31.7243791535502,8,3593.97954960979,1.38904499942535,1.08450326560121,0.766442395316639,66.1272526664215,22.1772710555351,6.38095238095238,2212.99471944838,1.37591318472157,17,229.019706941176
"415",40,0,34,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,35,2,2,0,0.258195366710424,-2.05663564428687,0.422416230663657,4.27462616548145,4.41799188341216,0.0627451126903707,0.486867965824607,1.77204551670731,0.345635491585256,68.2503940553929,72.3035352398109,7.43283582089552,1410.79897577649,1.42657052989476,0.696411438668524,0.788076590576878,59.049255441008,10.7101947308133,6.25,3159.05207445501,1.33832214497343,22,250.205670227273
"416",152,1,0,1,0,140,0,0,0,9,0,0,0,0,0,0,0,0,0,1,2,140,9,0,15.3329579904675,-2.16523611545563,4.30300540477037,2.10621473702896,4.37157565773122,0.078036835837792,0.42759968591896,2.0182405367047,0.522950493741055,76.8485567417952,46.3621984974298,5.96503496503496,1238.70269897655,1.42944698727319,0.817665205767739,0.768986163591141,55.4634146341463,15.4146341463415,7.15384615384615,3057.48609866877,1.41455198435141,30,186.552467
"417",199,0,0,1,0,99,0,2,10,40,0,0,15,12,0,1,0,0,0,19,1,99,65,13,13.345324754715,-3.72678154706955,2.12838643789291,1.51569800548567,3.90153852249053,0.0905120782514639,0.373848903879802,0.942484014965698,0.456841217710604,45.766299745978,20.9144792548688,10.8265306122449,7214.97647920054,1.4042834331584,1.29151216403704,0.745135127792412,58.8017294626313,21.7418159357628,9.74561403508772,2400.28711019642,1.62844659210757,34,221.711478088235
"418",42,0,0,0,0,21,0,2,7,7,1,0,0,2,0,0,0,0,0,2,0,21,15,2,-2.70056433975697,-1.2869590446353,0.104638162069023,5.62733293834486,5.27448039737156,0.0749130812403546,0.570930843641336,2.71652462907979,0.37430473485856,79.3772032902468,97.6498237367803,5.95180722891566,662.611330937846,1.44934794377769,0.246895006034259,0.791467563343685,61.2277867528271,24.8788368336026,3.94,3645.27421779895,1.33185588748818,7,231.840423857143
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2878019213676,-2.97630023956299,0.965220734477043,3.51152295120126,5.52164481966869,0.0658028414295301,0.414986961467081,1.91928370532811,0.542575523027768,84.7401247401247,88.5654885654886,3.71223021582734,312.616627929651,1.87503358270746,0.542849924414582,0.720851120154814,71.7854518736223,44.9669360764144,3.87837837837838,1473.70380655894,1.59545722270905,5,586.9689546
"420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7873525619507,-4.37006735801697,1.17111134529114,2.03582603087899,5.47596005947911,0.0674891689729028,0.278248995676699,0.632445877951156,0.485010511569654,66.813880126183,61.2618296529968,5.0625,3320.4422278837,1.46290870228216,1.49652675709283,0.867935070191564,73.8539445628998,13.8859275053305,5.95934959349593,1202.78504307981,1.44621447110497,20,441.57534905
"421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61426961421967,0.764382570981979,0.359909527003765,0.854763718378148,3.13843663390915,0.0274763167695181,0.557150420675988,0.989967333247204,0.418367103265685,75.9371221281741,70.8585247883918,4.65,2727.36272129677,1.30809705009299,0.544844229794504,0.747094584958069,49.9267935578331,13.3235724743777,6.94594594594595,4404.9287278039,1.39611570908057,42,111.706422119048
"422",124,25,43,1,2,24,3,0,4,11,7,0,4,0,0,0,0,0,0,0,69,27,26,0,11.2829527854919,0.589351271279156,-0.425398720428348,3.16413427613131,3.59931549432069,0.0708396263597874,0.41490418481264,1.22459078828524,0.436439409372356,52.1994134897361,45.1938742261323,10.2072072072072,5307.89555350305,1.35463070139715,1.30307913524059,0.743894004413188,54.0250994796449,13.8965411692684,9.04347826086956,3990.54812510671,1.26535884262246,68,160.900519058824
"423",158,10,16,0,0,16,0,1,0,6,0,0,100,1,1,0,1,0,0,6,26,16,107,1,10.0213005244732,-2.90654990077019,-0.597338989377022,2.25641263204891,3.86724853717396,0.0695846024601638,0.369961050429951,1.08533298929157,0.483713698480986,57.1691176470588,54.7794117647059,8.65714285714286,4422.60582453417,1.43719304663514,1.23367730801933,0.729759517632366,59.5215001616554,9.95796960879405,9.02678571428571,3161.28048611145,1.44776922408441,57,177.797352982456
"424",15,6,4,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,10,1,3,0,-0.374039247632027,-1.39746077917516,-0.264474112540483,0.238827175301159,3.32400327715728,0.0100587818651706,0.644350243023502,0.530695910205071,0.516969313069602,64.2857142857143,51.5789473684211,5.0958904109589,2638.0455795467,1.56825861122191,0.366553328829538,0.623900466767208,54.7334058759521,19.6953210010881,6.04918032786885,5456.23199327179,1.37211255786306,22,114.345486681818
"425",21,0,6,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,11,1,0,9.99805748462677,-1.3205983042717,-1.30819615721703,1.53416534758297,3.26747051884123,0.138100231700078,0.524550484448515,2.17465617339672,0.467957297172274,70.0733944954129,87.2293577981651,8.12162162162162,1241.57558009858,1.47969403667298,0.967238109261838,0.738927244642301,59.0515463917526,30.2268041237113,7.68686868686869,3618.55055801211,1.32524582169734,35,159.183631714286
"426",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12.6858969926834,-3.38578447699547,-0.762262225151062,6.01688130415109,3.63682880056821,0.0926119758189012,0.569589456540796,1.67388672429344,0.500047670808027,58.1168057210965,36.6865315852205,10.4923076923077,1314.30637932124,1.99157256776558,0.778576820321282,0.779968801597892,60.297131147541,4.45696721311475,7.69662921348315,4623.8211901999,1.30770282330684,34,212.777782588235
"427",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.39634507894516,-1.3386172503233,-0.773197919130325,3.8559269434119,2.92998141358298,-0.0148782643115649,0.69435309720659,3.63546649464541,0.962206856181173,89.3645044451762,100,3.01047120418848,27.5067863085212,3.00690334839399,0.105299324059845,0.80206939291347,55.3030303030303,32.1969696969697,2.48484848484848,3798.69484986119,1.25211945232849,4,267.7339265
"428",40,6,16,0,1,7,0,0,0,8,0,0,0,0,0,0,0,0,0,2,22,7,8,0,18.9550797343254,2.45441672205925,5.21767170727253,4.28500670398693,5.88439583339108,0.00505312004110349,0.621532282354956,3.42797636433967,0.71475546750573,89.5472005587243,99.8835991153533,2.94086021505376,58.3434594475466,2.14047959620645,0.0466667458901588,0.676697530864197,43.5897435897436,46.1538461538462,2.18181818181818,8571.41402019962,1.16284313300657,3,149.707541666667
"429",5,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,-6.18032920360565,-1.20609450340271,-0.2726358063519,4.28062035223492,3.55475728172194,-0.0236417808785583,0.69671456159489,3.14108135724385,0.950563177506775,86.2169715447154,100,3.82584269662921,31.836169976745,3.83204856801735,0.0319088860787411,0.708333333333333,53.75,87.5,1.5,6267.84650227097,1.12509166173757,2,155.779444
"430",6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-1.97644432385763,-0.790477444728216,-0.0189272686839104,8.11826312765331,5.46761214291362,0.0449281410796014,0.472692968561989,1.09850063217634,0.44384870598385,71.1950599346168,61.6781692698874,5.48571428571429,1183.43127160924,1.49296803949697,0.356581801929962,0.741156319550596,59.9552572706935,47.5391498881432,4.31666666666667,2804.40559385701,1.42095228382928,11,118.431251454545
"431",20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4.48956108093262,-1.04505625367165,1.6531887203455,4.68936943149121,7.12929455858234,0.0222178980883192,0.498692418950968,2.22692772545446,0.599121303151291,71.9942662605268,38.9894284178463,7.21333333333333,808.288468200137,1.69188988716124,0.531681814287026,0.766236273413013,60.6901725431358,21.5303825956489,5.2972972972973,3009.31865075274,1.35255969203426,15,238.676283466667
"432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36973509192467,-3.12212309241295,0.0248998329043388,4.92662842528444,5.8211273105427,0.0691424626422464,0.352554547330481,1.46280541865545,0.446405485648756,67.075831969449,59.9836333878887,7.02459016393443,1435.59763535073,1.51668391690413,0.751454267154417,0.758997583082223,67.4097664543524,26.0084925690021,5.36781609195402,2794.58124305051,1.27611482926332,20,258.80066975
"433",80,7,20,1,0,19,0,0,23,7,1,0,0,1,0,0,1,0,0,0,28,19,31,1,4.66273874044418,-3.63313993811607,0.152472481131554,1.41799561551959,3.87392933067357,0.0646997155409154,0.381069453990889,1.48475149013009,0.44714204217292,65.7081429723193,34.5874764848159,8.07377049180328,3502.26959499086,1.39005814079026,0.665300274741809,0.709695396341005,55.8153477218225,13.0095923261391,6.34146341463415,4058.3178791679,1.29173565253646,28,202.422597607143
"434",86,4,16,1,0,31,0,0,1,12,4,0,1,3,0,1,2,0,3,7,21,31,18,7,11.4966320991516,-2.01793438196182,1.25636675953865,2.20875734971542,4.42539592153832,0.0632069882608693,0.331498691008289,0.934104605857175,0.498186686459658,44.3827424177702,21.9137120888509,10.2164948453608,5995.04591336556,1.41839439010463,1.1989763944088,0.737616545692541,57.3519627411843,16.2009314703925,7.75454545454545,3336.17910965825,1.28286563548346,38,274.336970894737
"435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69710445404053,-3.00081706047058,0.250241223722696,4.46241259300489,3.89611719680089,0.058426455341566,0.443393447169708,1.46519953554359,0.403677575547982,64.2429193899782,70.9694989106754,8.22131147540984,3480.7545841242,1.33414281999963,0.923762251979633,0.713840099031195,56.692573402418,16.839378238342,8.11340206185567,3464.09478536535,1.47556984759927,27,254.660526888889
